link,amp_link,non_amp_total,non_amp_response,amp_total,amp_response,attempt#
http://www.foxnews.com/entertainment/2017/02/21/fox-news-channel-to-debut-new-series-objectified-hosted-by-tmzs-harvey-levin.html,http://www.foxnews.com/entertainment/2017/02/21/fox-news-channel-to-debut-new-series-objectified-hosted-by-tmzs-harvey-levin.amp.html,20947,169,1147,261,0
http://www.foxnews.com/entertainment/2017/02/21/fox-news-channel-to-debut-new-series-objectified-hosted-by-tmzs-harvey-levin.html,http://www.foxnews.com/entertainment/2017/02/21/fox-news-channel-to-debut-new-series-objectified-hosted-by-tmzs-harvey-levin.amp.html,37638,28,9961,32,1
http://www.foxnews.com/entertainment/2017/02/21/fox-news-channel-to-debut-new-series-objectified-hosted-by-tmzs-harvey-levin.html,http://www.foxnews.com/entertainment/2017/02/21/fox-news-channel-to-debut-new-series-objectified-hosted-by-tmzs-harvey-levin.amp.html,20127,34,1275,33,2
http://www.foxnews.com/food-drink/2017/02/21/cracker-barrel-going-hollywood-chain-to-open-first-california-location.html,http://www.foxnews.com/food-drink/2017/02/21/cracker-barrel-going-hollywood-chain-to-open-first-california-location.amp.html,18909,32,3199,191,0
http://www.foxnews.com/food-drink/2017/02/21/cracker-barrel-going-hollywood-chain-to-open-first-california-location.html,http://www.foxnews.com/food-drink/2017/02/21/cracker-barrel-going-hollywood-chain-to-open-first-california-location.amp.html,17194,27,1534,193,1
http://www.foxnews.com/food-drink/2017/02/21/cracker-barrel-going-hollywood-chain-to-open-first-california-location.html,http://www.foxnews.com/food-drink/2017/02/21/cracker-barrel-going-hollywood-chain-to-open-first-california-location.amp.html,22578,25,1060,30,2
http://www.foxnews.com/tech/2017/02/21/this-new-iphone-8-feature-might-end-up-blowing-our-minds.html,http://www.foxnews.com/tech/2017/02/21/this-new-iphone-8-feature-might-end-up-blowing-our-minds.amp.html,15648,28,2137,894,0
http://www.foxnews.com/tech/2017/02/21/this-new-iphone-8-feature-might-end-up-blowing-our-minds.html,http://www.foxnews.com/tech/2017/02/21/this-new-iphone-8-feature-might-end-up-blowing-our-minds.amp.html,18687,34,1189,29,1
http://www.foxnews.com/tech/2017/02/21/this-new-iphone-8-feature-might-end-up-blowing-our-minds.html,http://www.foxnews.com/tech/2017/02/21/this-new-iphone-8-feature-might-end-up-blowing-our-minds.amp.html,20025,30,1697,30,2
http://www.foxnews.com/real-estate/2017/02/16/what-to-look-for-to-check-quality-contractors-work.html,http://www.foxnews.com/real-estate/2017/02/16/what-to-look-for-to-check-quality-contractors-work.amp.html,11644,57,1359,706,0
http://www.foxnews.com/real-estate/2017/02/16/what-to-look-for-to-check-quality-contractors-work.html,http://www.foxnews.com/real-estate/2017/02/16/what-to-look-for-to-check-quality-contractors-work.amp.html,7524,36,698,37,1
http://www.foxnews.com/real-estate/2017/02/16/what-to-look-for-to-check-quality-contractors-work.html,http://www.foxnews.com/real-estate/2017/02/16/what-to-look-for-to-check-quality-contractors-work.amp.html,7819,30,937,29,2
http://www.foxnews.com/real-estate/2017/02/16/give-your-garden-structure-with-these-top-10-shrubs.html,http://www.foxnews.com/real-estate/2017/02/16/give-your-garden-structure-with-these-top-10-shrubs.amp.html,8382,40,5291,886,0
http://www.foxnews.com/real-estate/2017/02/16/give-your-garden-structure-with-these-top-10-shrubs.html,http://www.foxnews.com/real-estate/2017/02/16/give-your-garden-structure-with-these-top-10-shrubs.amp.html,8404,29,667,35,1
http://www.foxnews.com/real-estate/2017/02/16/give-your-garden-structure-with-these-top-10-shrubs.html,http://www.foxnews.com/real-estate/2017/02/16/give-your-garden-structure-with-these-top-10-shrubs.amp.html,25839,29,704,52,2
http://www.foxnews.com/real-estate/2017/02/15/9-outrageous-fire-pits-need-in-your-backyard.html,http://www.foxnews.com/real-estate/2017/02/15/9-outrageous-fire-pits-need-in-your-backyard.amp.html,10747,199,1623,1426,0
http://www.foxnews.com/real-estate/2017/02/15/9-outrageous-fire-pits-need-in-your-backyard.html,http://www.foxnews.com/real-estate/2017/02/15/9-outrageous-fire-pits-need-in-your-backyard.amp.html,8698,35,225,25,1
http://www.foxnews.com/real-estate/2017/02/15/9-outrageous-fire-pits-need-in-your-backyard.html,http://www.foxnews.com/real-estate/2017/02/15/9-outrageous-fire-pits-need-in-your-backyard.amp.html,9369,46,216,26,2
http://www.foxnews.com/real-estate/2017/02/09/gain-more-storage-and-space-with-kitchen-peninsulas.html,http://www.foxnews.com/real-estate/2017/02/09/gain-more-storage-and-space-with-kitchen-peninsulas.amp.html,12270,228,5437,289,0
http://www.foxnews.com/real-estate/2017/02/09/gain-more-storage-and-space-with-kitchen-peninsulas.html,http://www.foxnews.com/real-estate/2017/02/09/gain-more-storage-and-space-with-kitchen-peninsulas.amp.html,12273,43,1837,27,1
http://www.foxnews.com/real-estate/2017/02/09/gain-more-storage-and-space-with-kitchen-peninsulas.html,http://www.foxnews.com/real-estate/2017/02/09/gain-more-storage-and-space-with-kitchen-peninsulas.amp.html,9413,43,919,142,2
http://www.foxnews.com/health/2017/02/21/mosquito-saliva-vaccine-nih-tests-new-way-to-fight-illness.html,http://www.foxnews.com/health/2017/02/21/mosquito-saliva-vaccine-nih-tests-new-way-to-fight-illness.amp.html,11733,64,1287,406,0
http://www.foxnews.com/health/2017/02/21/mosquito-saliva-vaccine-nih-tests-new-way-to-fight-illness.html,http://www.foxnews.com/health/2017/02/21/mosquito-saliva-vaccine-nih-tests-new-way-to-fight-illness.amp.html,9649,115,1356,26,1
http://www.foxnews.com/health/2017/02/21/mosquito-saliva-vaccine-nih-tests-new-way-to-fight-illness.html,http://www.foxnews.com/health/2017/02/21/mosquito-saliva-vaccine-nih-tests-new-way-to-fight-illness.amp.html,17364,32,1565,30,2
http://www.foxnews.com/health/2017/02/21/man-becomes-quadriplegic-after-swallowing-chicken-bone.html,http://www.foxnews.com/health/2017/02/21/man-becomes-quadriplegic-after-swallowing-chicken-bone.amp.html,20177,40,1815,928,0
http://www.foxnews.com/health/2017/02/21/man-becomes-quadriplegic-after-swallowing-chicken-bone.html,http://www.foxnews.com/health/2017/02/21/man-becomes-quadriplegic-after-swallowing-chicken-bone.amp.html,25980,28,2741,31,1
http://www.foxnews.com/health/2017/02/21/man-becomes-quadriplegic-after-swallowing-chicken-bone.html,http://www.foxnews.com/health/2017/02/21/man-becomes-quadriplegic-after-swallowing-chicken-bone.amp.html,13104,44,1160,37,2
http://www.foxnews.com/health/2017/02/21/exactly-how-much-coffee-is-too-much-coffee.html,http://www.foxnews.com/health/2017/02/21/exactly-how-much-coffee-is-too-much-coffee.amp.html,18720,35,2349,551,0
http://www.foxnews.com/health/2017/02/21/exactly-how-much-coffee-is-too-much-coffee.html,http://www.foxnews.com/health/2017/02/21/exactly-how-much-coffee-is-too-much-coffee.amp.html,104537,29,700,28,1
http://www.foxnews.com/health/2017/02/21/exactly-how-much-coffee-is-too-much-coffee.html,http://www.foxnews.com/health/2017/02/21/exactly-how-much-coffee-is-too-much-coffee.amp.html,13144,862,1920,75,2
http://www.foxnews.com/health/2017/02/21/vagina-lipstick-glue-is-even-more-terrible-than-it-sounds.html,http://www.foxnews.com/health/2017/02/21/vagina-lipstick-glue-is-even-more-terrible-than-it-sounds.amp.html,14061,28,1990,487,0
http://www.foxnews.com/health/2017/02/21/vagina-lipstick-glue-is-even-more-terrible-than-it-sounds.html,http://www.foxnews.com/health/2017/02/21/vagina-lipstick-glue-is-even-more-terrible-than-it-sounds.amp.html,25584,29,1859,41,1
http://www.foxnews.com/health/2017/02/21/vagina-lipstick-glue-is-even-more-terrible-than-it-sounds.html,http://www.foxnews.com/health/2017/02/21/vagina-lipstick-glue-is-even-more-terrible-than-it-sounds.amp.html,8544,30,1122,30,2
http://www.foxnews.com/opinion/2017/02/21/juan-williams-senate-gop-begins-to-push-trump-away.html,http://www.foxnews.com/opinion/2017/02/21/juan-williams-senate-gop-begins-to-push-trump-away.amp.html,9971,100,1681,928,0
http://www.foxnews.com/opinion/2017/02/21/juan-williams-senate-gop-begins-to-push-trump-away.html,http://www.foxnews.com/opinion/2017/02/21/juan-williams-senate-gop-begins-to-push-trump-away.amp.html,23249,29,1170,314,1
http://www.foxnews.com/opinion/2017/02/21/juan-williams-senate-gop-begins-to-push-trump-away.html,http://www.foxnews.com/opinion/2017/02/21/juan-williams-senate-gop-begins-to-push-trump-away.amp.html,81721,32,716,74,2
http://www.foxnews.com/opinion/2017/02/21/trump-and-media-demolition-derby.html,http://www.foxnews.com/opinion/2017/02/21/trump-and-media-demolition-derby.amp.html,9389,62,1715,692,0
http://www.foxnews.com/opinion/2017/02/21/trump-and-media-demolition-derby.html,http://www.foxnews.com/opinion/2017/02/21/trump-and-media-demolition-derby.amp.html,23464,43,1028,32,1
http://www.foxnews.com/opinion/2017/02/21/trump-and-media-demolition-derby.html,http://www.foxnews.com/opinion/2017/02/21/trump-and-media-demolition-derby.amp.html,23367,35,1262,30,2
http://www.foxnews.com/politics/2017/02/21/trump-adviser-says-new-travel-ban-will-have-same-basic-policy-outcome.html?intcmp=trending,http://www.foxnews.com/politics/2017/02/21/trump-adviser-says-new-travel-ban-will-have-same-basic-policy-outcome.amp.html,9158,27,1849,900,0
http://www.foxnews.com/politics/2017/02/21/trump-adviser-says-new-travel-ban-will-have-same-basic-policy-outcome.html?intcmp=trending,http://www.foxnews.com/politics/2017/02/21/trump-adviser-says-new-travel-ban-will-have-same-basic-policy-outcome.amp.html,10930,28,1402,35,1
http://www.foxnews.com/politics/2017/02/21/trump-adviser-says-new-travel-ban-will-have-same-basic-policy-outcome.html?intcmp=trending,http://www.foxnews.com/politics/2017/02/21/trump-adviser-says-new-travel-ban-will-have-same-basic-policy-outcome.amp.html,23129,31,1732,31,2
http://www.foxnews.com/opinion/2017/02/21/veiled-surprise-lebanon-meet-le-pen.html?intcmp=trending,http://www.foxnews.com/opinion/2017/02/21/veiled-surprise-lebanon-meet-le-pen.amp.html,10108,449,2335,1491,0
http://www.foxnews.com/opinion/2017/02/21/veiled-surprise-lebanon-meet-le-pen.html?intcmp=trending,http://www.foxnews.com/opinion/2017/02/21/veiled-surprise-lebanon-meet-le-pen.amp.html,20250,34,797,31,1
http://www.foxnews.com/opinion/2017/02/21/veiled-surprise-lebanon-meet-le-pen.html?intcmp=trending,http://www.foxnews.com/opinion/2017/02/21/veiled-surprise-lebanon-meet-le-pen.amp.html,25095,27,710,28,2
http://www.foxnews.com/health/2017/02/21/mom-will-give-birth-to-terminally-ill-daughter-to-donate-her-organs.html?intcmp=trending,http://www.foxnews.com/health/2017/02/21/mom-will-give-birth-to-terminally-ill-daughter-to-donate-her-organs.amp.html,13370,26,1688,837,0
http://www.foxnews.com/health/2017/02/21/mom-will-give-birth-to-terminally-ill-daughter-to-donate-her-organs.html?intcmp=trending,http://www.foxnews.com/health/2017/02/21/mom-will-give-birth-to-terminally-ill-daughter-to-donate-her-organs.amp.html,23800,30,1177,36,1
http://www.foxnews.com/health/2017/02/21/mom-will-give-birth-to-terminally-ill-daughter-to-donate-her-organs.html?intcmp=trending,http://www.foxnews.com/health/2017/02/21/mom-will-give-birth-to-terminally-ill-daughter-to-donate-her-organs.amp.html,21098,29,1160,39,2
http://www.foxnews.com/us/2017/02/21/louisiana-woman-hailed-as-hero-for-stopping-man-from-beating-police-officer.html?intcmp=trending,http://www.foxnews.com/us/2017/02/21/louisiana-woman-hailed-as-hero-for-stopping-man-from-beating-police-officer.amp.html,18354,194,994,129,0
http://www.foxnews.com/us/2017/02/21/louisiana-woman-hailed-as-hero-for-stopping-man-from-beating-police-officer.html?intcmp=trending,http://www.foxnews.com/us/2017/02/21/louisiana-woman-hailed-as-hero-for-stopping-man-from-beating-police-officer.amp.html,8058,27,896,28,1
http://www.foxnews.com/us/2017/02/21/louisiana-woman-hailed-as-hero-for-stopping-man-from-beating-police-officer.html?intcmp=trending,http://www.foxnews.com/us/2017/02/21/louisiana-woman-hailed-as-hero-for-stopping-man-from-beating-police-officer.amp.html,9702,30,933,28,2
http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.html?intcmp=trending,http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.amp.html,7450,67,1056,308,0
http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.html?intcmp=trending,http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.amp.html,7637,30,4812,63,1
http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.html?intcmp=trending,http://www.foxnews.com/us/2017/02/21/california-police-chief-rips-sentencing-overhaul-after-officers-killing.amp.html,13277,27,820,49,2
http://www.foxnews.com/tech/2017/02/21/pc-microphones-helped-steal-hundreds-gigabytes-data-from-ukraine-firms.html,http://www.foxnews.com/tech/2017/02/21/pc-microphones-helped-steal-hundreds-gigabytes-data-from-ukraine-firms.amp.html,24150,74,1110,312,0
http://www.foxnews.com/tech/2017/02/21/pc-microphones-helped-steal-hundreds-gigabytes-data-from-ukraine-firms.html,http://www.foxnews.com/tech/2017/02/21/pc-microphones-helped-steal-hundreds-gigabytes-data-from-ukraine-firms.amp.html,13735,30,900,34,1
http://www.foxnews.com/tech/2017/02/21/pc-microphones-helped-steal-hundreds-gigabytes-data-from-ukraine-firms.html,http://www.foxnews.com/tech/2017/02/21/pc-microphones-helped-steal-hundreds-gigabytes-data-from-ukraine-firms.amp.html,27629,35,937,37,2
http://www.foxnews.com/food-drink/2017/02/21/burger-king-to-buy-popeyes-for-whopping-1-8-billion.html,http://www.foxnews.com/food-drink/2017/02/21/burger-king-to-buy-popeyes-for-whopping-1-8-billion.amp.html,10991,1344,1111,213,0
http://www.foxnews.com/food-drink/2017/02/21/burger-king-to-buy-popeyes-for-whopping-1-8-billion.html,http://www.foxnews.com/food-drink/2017/02/21/burger-king-to-buy-popeyes-for-whopping-1-8-billion.amp.html,6256,37,1061,56,1
http://www.foxnews.com/food-drink/2017/02/21/burger-king-to-buy-popeyes-for-whopping-1-8-billion.html,http://www.foxnews.com/food-drink/2017/02/21/burger-king-to-buy-popeyes-for-whopping-1-8-billion.amp.html,7915,28,994,33,2
http://www.foxnews.com/food-drink/2017/02/21/does-modern-restaurant-industry-need-celebrity-chefs-to-thrive.html,http://www.foxnews.com/food-drink/2017/02/21/does-modern-restaurant-industry-need-celebrity-chefs-to-thrive.amp.html,14395,193,1462,619,0
http://www.foxnews.com/food-drink/2017/02/21/does-modern-restaurant-industry-need-celebrity-chefs-to-thrive.html,http://www.foxnews.com/food-drink/2017/02/21/does-modern-restaurant-industry-need-celebrity-chefs-to-thrive.amp.html,8181,42,701,29,1
http://www.foxnews.com/food-drink/2017/02/21/does-modern-restaurant-industry-need-celebrity-chefs-to-thrive.html,http://www.foxnews.com/food-drink/2017/02/21/does-modern-restaurant-industry-need-celebrity-chefs-to-thrive.amp.html,13772,62,3693,30,2
http://www.foxnews.com/science/2017/02/21/scientists-plan-to-trap-ship-in-arctic-ice.html,http://www.foxnews.com/science/2017/02/21/scientists-plan-to-trap-ship-in-arctic-ice.amp.html,23552,1334,1163,291,0
http://www.foxnews.com/science/2017/02/21/scientists-plan-to-trap-ship-in-arctic-ice.html,http://www.foxnews.com/science/2017/02/21/scientists-plan-to-trap-ship-in-arctic-ice.amp.html,7918,26,826,32,1
http://www.foxnews.com/science/2017/02/21/scientists-plan-to-trap-ship-in-arctic-ice.html,http://www.foxnews.com/science/2017/02/21/scientists-plan-to-trap-ship-in-arctic-ice.amp.html,85565,29,968,45,2
http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.html,http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.amp.html,12074,30,2310,1553,0
http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.html,http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.amp.html,8172,37,826,36,1
http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.html,http://www.foxnews.com/science/2017/02/21/grad-student-keeps-finding-lost-walt-whitman-works.amp.html,7609,28,1039,243,2
http://www.foxnews.com/science/2017/02/21/nasa-set-to-make-major-exoplanet-announcement.html,http://www.foxnews.com/science/2017/02/21/nasa-set-to-make-major-exoplanet-announcement.amp.html,22483,27,1283,465,0
http://www.foxnews.com/science/2017/02/21/nasa-set-to-make-major-exoplanet-announcement.html,http://www.foxnews.com/science/2017/02/21/nasa-set-to-make-major-exoplanet-announcement.amp.html,7907,50,884,34,1
